[run number],memory-satisfact,[step],coopown-percent,defother-percent,consist-ethno-percent,meetown-percent,coop-percent,last100coopown-percent,last100defother-percent,last100consist-ethno-percent,last100meetown-percent,last100coop-percent,cc-percent,cd-percent,dc-percent,dd-percent
4,0,200,0.9931318681318682,0.8478260869565217,0.9844961240310076,0.9405684754521964,0.9496124031007752,0.9753950066336992,1.3261648745519714,0.9868144690781796,0.9674445740956826,0.9568261376896148,0.2972421933683871,0.6567228243373753,0.0181349930250026,0.0278999892692349
6,0,200,0.916095890410959,25.5,1.0,0.9965870307167236,0.9129692832764504,0.9382960656665724,7.255,0.9973361996448268,0.9906533320871108,0.93218992429199,0.1637017236611669,0.7591483085998709,0.0546594156143423,0.0224905521246197
7,0,200,0.9767054908485856,0.6285714285714286,0.9575471698113208,0.9449685534591196,0.9654088050314464,0.9770095367847412,0.6501322751322751,0.963558676246462,0.9588504245591116,0.973247332897888,0.6543082918380603,0.3102403117557913,0.0162914050660316,0.0191599913401169
8,0,200,0.9692532942898976,1.5,1.0,0.9420689655172414,0.913103448275862,0.981258260639704,1.451315789473684,0.999415501905972,0.9613722998729352,0.9439390088945362,0.0071751128951329,0.9662819869543402,0.0054691419969894,0.0210737581535373
10,0,200,0.9908424908424908,0.65,0.978798586572438,0.9646643109540636,0.9770318021201412,0.9875356567034602,1.221476510067114,0.99178032148076,0.9818558207501218,0.9778373112518266,0.200023124060585,0.7725748641461441,0.0124869927159209,0.0149150190773499
9,0,200,0.9691244239631336,0.4212962962962963,0.9195305951383068,0.9094719195305953,0.9618608549874268,0.9698186939617552,0.3941211167911915,0.9170600742369094,0.9083570579119968,0.9638815813182458,0.8816502534817318,0.0839500417613581,0.0307674377950002,0.0036322669619097
1,0,200,0.9623753399818676,1.377659574468085,0.9949874686716792,0.921470342522974,0.8918128654970761,0.9707916850950906,1.3030261348005503,0.9908660239361702,0.9395777925531916,0.921268284574468,0.0987867077480112,0.8679304402318659,0.0049785019235121,0.0283043500966107
3,0,200,0.9712603878116344,3.1842105263157894,1.0,0.987012987012987,0.9586466165413534,0.9695365504061156,2.905125076266016,0.9993837556097056,0.9845797777756872,0.955202325734554,0.000822871610929423,0.9651334528958752,0.0006646270703660724,0.0333790484228294
2,0,200,0.9572301425661914,0.7978723404255319,0.9433085501858736,0.912639405204461,0.9302973977695168,0.9667044316538028,0.8745332918481643,0.9610770765066248,0.9389466685662724,0.9466068290829652,0.3615988958488162,0.6004140566939166,0.0136320203843295,0.0243550270729376
12,1,200,0.9983935742971888,0.2792553191489361,0.9040474528960224,0.8688066992323796,0.9633635729239358,0.9954201696097508,0.2674927113702623,0.928801320748424,0.9084814728346062,0.975519461027916,0.5071643631878696,0.4864693292705046,0.0040628287445133,0.0023034787971124
16,1,200,0.9922360248447204,1.1333333333333333,0.9985163204747776,0.9554896142433236,0.9495548961424332,0.9908603327495622,1.1852941176470588,0.997836639932461,0.9641198818066696,0.957471506964964,0.0538252508361204,0.9200459866220736,0.0074205685618729,0.0187081939799331
17,1,200,0.9924242424242424,1.2,1.0,0.9635036496350364,0.9562043795620438,0.9912536443148688,1.275,0.9953304597701148,0.985632183908046,0.9816810344827588,0.0878552971576227,0.8279069767441861,0.0434108527131783,0.0408268733850129
5,0,200,0.956019962570181,1.4270833333333333,0.9826368452030606,0.9434961742201294,0.9193643319599764,0.9658874407782704,1.2617716038246436,0.97909636370958,0.95535779003745,0.943671727137277,0.1474732242621342,0.815208800792144,0.0023255602692562,0.0349924146764655
11,1,200,0.9973597359735974,0.1574074074074074,0.8925476603119584,0.8752166377816292,0.9803581744656268,0.9988186540156389,0.1135444454005679,0.9118398025008666,0.9017492538827688,0.988844173521927,0.7316078386211398,0.2661753133337172,0.0007581428379493676,0.0014587052071937
20,1,200,0.9938837920489296,0.1839622641509433,0.8809210526315789,0.8605263157894737,0.974342105263158,0.9979233092800806,0.1771653543307086,0.918884592053382,0.9037003336366394,0.9829390354868062,0.8464844828266099,0.1455893371189716,0.0045743128672266,0.0033518671871919
15,1,200,1.0,0.675,0.9927455357142856,0.9776785714285714,0.9849330357142856,0.9988086662603204,0.8007226236798222,0.9939921878167788,0.9756849176206632,0.9805303634422264,0.1170872556385439,0.8797307052046963,0.0017825311942959,0.0013995079624637
18,1,200,0.9977064220183486,0.5531914893617021,0.984424666242848,0.9701207883026064,0.9834710743801652,0.9960447094326356,0.8064798598949212,0.9914041957242484,0.9755201783468618,0.9802575168629244,0.2371943432814642,0.7571142537325197,0.0039414148102602,0.0017499881757555
23,3,200,0.0,0.0,0.0,0.0,0.0,0.7564102564102564,3.8,0.9397590361445785,0.9397590361445785,0.7710843373493976,0.419753086419753,0.2314814814814814,0.2037037037037037,0.1450617283950617
19,1,200,0.9989247311827956,0.9324324324324323,0.9972067039106144,0.9741620111731844,0.9759078212290504,0.9985321421203802,0.9947552447552448,0.998464799488786,0.982169853961129,0.9822633687130812,0.0757570590642477,0.9213101896057836,0.0018244441413176,0.0011083071886509
13,1,200,1.0,0.9336734693877552,0.9965016146393972,0.9472551130247578,0.9507534983853606,0.999266005045666,0.9574407582938388,0.9974125474646326,0.9556856749218724,0.9575716589939178,0.0643387957317073,0.9333650914634144,0.0011623475609756,0.0011337652439024
14,1,200,0.9950884086444008,1.0632911392405062,0.9984433374844334,0.9508094645080948,0.9476961394769614,0.9964878552353024,1.013911742707554,0.9973176882961444,0.9523738280470776,0.9517112649967228,0.0698369631440849,0.925695160884152,0.0041023224831642,0.0003655534885987929
27,3,200,0.0,0.0,0.0,0.0,0.0,0.7536231884057971,68.0,1.0,1.0,0.7536231884057971,0.588235294117647,0.0544662309368191,0.2244008714596949,0.1328976034858387
24,3,200,0.9948186528497408,0.1350210970464135,0.8804042672655812,0.86692869174621,0.9820325659741718,0.9977786419665796,0.152056277056277,0.9147325129120704,0.9018045016897276,0.985068758103254,0.7862235894500883,0.2097462679448657,0.0013115848714646,0.0027185577335813
22,3,200,0.9933872152828802,0.3915094339622642,0.9498977505112476,0.9277436946148604,0.9717109747784596,0.994099258469442,0.4745986779981114,0.9627790998212394,0.9397110228061986,0.9713869311259636,0.4874976380928387,0.5038735277445361,0.0048749763809283,0.0037538577816967
29,3,200,1.0,0.7941176470588235,0.9926701570680628,0.9643979057591624,0.9717277486910996,0.9979683167229498,0.9789053591790192,0.9975201072386058,0.9764879356568364,0.9769839142091152,0.1695139084012363,0.8253441978083732,0.0017982579376229,0.0033436358527676
25,3,200,0.9982468443197756,0.0656934306569343,0.8479411764705882,0.8388235294117647,0.9894117647058824,0.9979306936808944,0.0473827660912712,0.8551399416297478,0.8497805866420308,0.9928821886744914,0.944241305453986,0.0511436922385127,0.0030411681872507,0.0015738341202503
26,3,200,0.9910591471801926,0.827922077922078,0.9754353233830846,0.904228855721393,0.9207089552238806,0.998126983072246,0.6075117370892019,0.969321967394733,0.92625731848991,0.9552004554581894,0.3050481844248998,0.6919792004629914,0.001823905437518,0.0011487096745907
21,3,200,0.9944841012329656,0.625,0.9669669669669668,0.9255255255255256,0.9534534534534534,0.996781124112795,0.4215629161118508,0.9482229294440816,0.9155830013840004,0.9644129238940292,0.2978070491711335,0.6970971644673061,0.0034773133347755,0.0016184730267849
34,5,200,1.0,0.0,1.0,1.0,1.0,0.9655414908579466,25.5,1.0,0.9985955056179776,0.964185393258427,0.3437974683544303,0.5579746835443038,0.0369620253164557,0.0612658227848101
32,5,200,1.0,0.1138613861386138,0.8911192214111923,0.8771289537712895,0.9860097323600974,0.9981780241684316,0.0807003686150605,0.9011307302400712,0.8942238066061382,0.9914638222024176,0.8129568497995756,0.1811777882574864,0.0029768922423956,0.0028884697005423
