"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Code.nlogo"
"Memory Sharing Experiment"
"11/25/2024 11:29:45:396 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","memory-satisfact","[step]","coopown-percent","defother-percent","consist-ethno-percent","meetown-percent","coop-percent","last100coopown-percent","last100defother-percent","last100consist-ethno-percent","last100meetown-percent","last100coop-percent","cc-percent","cd-percent","dc-percent","dd-percent"
"37","3","1000","0.9990613266583229","0.90625","0.997239263803681","0.9803680981595092","0.9822085889570552","0.993198551634017","0.8790290088638195","0.9900266962171964","0.9722180247037951","0.9755788377910979","0.13954435858218175","0.852895012790286","0.006685679554911403","8.749490726207731E-4"
"38","3","1000","0.9974182444061962","1.0462962962962963","0.9988870339454646","0.9699499165275459","0.9685587089593768","0.9970748371316352","1.0439505107178824","0.9989154196817435","0.9607348031656188","0.9590090777113096","0.001929816332410863","0.9945053840535524","0.0021442403693454036","0.0014205592446913298"
"39","3","1000","0.9948453608247423","1.0928571428571427","0.9988365328679465","0.9592786503781268","0.9554973821989529","0.9986845761379155","0.9083745364647713","0.9953564249881847","0.9631474954304489","0.9665241232440681","0.04888879904041833","0.9490693944662327","0.001287079340691923","7.54727152657044E-4"
"40","3","1000","1","1","1","0.9526315789473684","0.9526315789473684","0.9991234392943533","1.0025383452149492","0.9993062220320756","0.9464750297746378","0.946339164922586","0.00386848510395279","0.9947377724596494","8.498429490230206E-4","5.438994873747333E-4"
"41","4","1000","1","0.8448275862068966","0.9972644376899696","0.982370820668693","0.9851063829787234","0.9978508104235695","1.0203193033381712","0.9985666148413161","0.9681418588924787","0.9674945236595248","0.038858956631905896","0.9582530157411129","5.312881011899492E-4","0.002356739525791313"
"43","4","1000","1","1","1","0.9548022598870056","0.9548022598870056","0.9946656153945658","1.0728959228592392","0.9990080519420074","0.9444916338926252","0.9404453003188197","0.0059770209161577655","0.9878478626173204","0.0031490361626842632","0.0030260803038375888"
"44","4","1000","0.9946460440214159","1.2575757575757576","0.999708284714119","0.9807467911318553","0.9757876312718786","0.9992096646720109","0.9921297783488596","0.9990873938297837","0.9827298297393109","0.9828657498072154","0.017344263383226574","0.9810494175433937","2.655072848561282E-4","0.0013408117885234474"
"42","4","1000","1","1","1","0.9897629310344828","0.9897629310344828","0.9981079617870315","1.0664148567831286","0.9993102454861246","0.9823987944531548","0.9812298129075507","0.0022390185414582764","0.9956345762756774","0.0016295815420080948","4.968236408561265E-4"
"45","4","1000","0.9981796116504854","1.0277777777777777","1","0.9384965831435079","0.9367881548974943","0.9968953011283154","1.0468071519795659","0.999172561679117","0.9543743517428648","0.9522387450907268","0.022227392797996244","0.9741319135540559","0.0013002477314098789","0.002340445916537782"
"47","4","1000","1","0.9838709677419355","0.9994242947610823","0.9643062751871042","0.9648819804260219","0.9991282044802708","1.0044577361471618","0.9994107265711465","0.9469893212886243","0.946753013669947","5.85280202897137E-4","0.9979166811825447","8.430821970303997E-4","6.549564175277485E-4"
"46","4","1000","0.9994400895856663","1","0.9994535519125683","0.9759562841530055","0.9759562841530055","0.9969935664074141","1.0490273138141089","0.9984962150015322","0.9711216533690459","0.9697058256063374","0.033782192343151704","0.962503112403179","0.0032638173877347757","4.5087786593449487E-4"
"48","4","1000","1","0.9375","0.9986515641855448","0.9784250269687162","0.9797734627831716","0.9985517418089859","1.002538876547128","0.9986205159927084","0.9827509757659695","0.9827071826228808","0.030775605777578995","0.9667907600831382","4.998816069878187E-4","0.0019337525322949828"
"51","5","1000","0.9945859872611464","1.0486111111111112","0.9991248541423571","0.9159859976662778","0.911901983663944","0.99804105685792","1.01462260491816","0.9993186341603362","0.9229518680780104","0.9218252236852329","8.540777002395584E-4","0.996597576641322","2.7080512446620144E-4","0.0022775405339721553"
"49","4","1000","0.9975786924939467","1.105263157894737","1","0.9775147928994082","0.9751479289940829","0.9963020222784753","1.1577708006279435","0.9991628098437987","0.982282719950158","0.9794874504917449","0.0019021648764590469","0.993422234046091","0.0031525389910545044","0.0015230620863955306"
"50","4","1000","0.9959016393442623","0.9878048780487805","0.9957242116515232","0.9780865847140566","0.9783538214858365","0.99837631601595","0.9465408805031447","0.9971753470568125","0.9768311205017122","0.9780697083994194","0.05224020079034498","0.9454768770693155","4.005126561999359E-4","0.0018824094841396989"
"53","5","1000","0.9952802359882006","1.0178571428571428","0.9956471271038886","0.983749274521184","0.9834590829947766","0.9978673521269985","0.906960426606792","0.9960736101188993","0.9802683679176842","0.9821041905489747","0.10875072955908102","0.8883177694062715","0.0021157213349604713","8.157796996869528E-4"
"52","5","1000","1","0.9166666666666666","0.9984008528784648","0.9808102345415778","0.982409381663113","0.9962515356704095","1.0055757575757576","0.9964662535588679","0.9769720314855133","0.9768436331156144","0.05357119084071091","0.9416627837316115","0.0034813286294348663","0.0012846967982426943"
"54","5","1000","0.9951508620689655","1.28","0.998936735778841","0.986709197235513","0.9829877724614566","0.9957337359165758","1.1442374051069704","0.998101715059177","0.9840544064970865","0.9817544554673358","0.03929819932722116","0.9555372336917091","0.0018666314886880814","0.003297935492381769"
"56","5","1000","0.9964438122332859","1.0588235294117647","1","0.9429912810194501","0.9396378269617707","0.9988151502784397","1.0074111438770759","0.999487269726463","0.9218101502390719","0.9212306740127667","3.2283646929193546E-4","0.9976489083214609","4.2810923101756654E-4","0.001600145978229593"
"55","5","1000","0.993731343283582","1.2962962962962963","0.9985311398354877","0.9841363102232668","0.9794359576968272","0.9951818017977427","1.2106130520764666","0.9988011517802757","0.9831995127083448","0.9796611108034775","0.024582711133233782","0.9694043471046956","0.002229965156794425","0.003782976605276257"
"57","5","1000","0.9987661937075879","0.993421052631579","0.998526812021214","0.9552150854449027","0.95550972304066","0.9977576679746937","1.0221600186610684","0.9989818905239753","0.9498317778883005","0.9487200491501127","0.0011618074699408097","0.9958546159504479","5.430934326942248E-4","0.0024404831469170855"
"59","5","1000","0.997294046903187","0.8682170542635659","0.9880022321428571","0.9280133928571429","0.9375","0.9980058534947043","0.8654714657178049","0.9924416099284668","0.9580166049010314","0.9636645695078859","0.15243687689640226","0.8444543779800606","8.195166883398353E-4","0.002289228435197226"
"58","5","1000","1","0.9285714285714286","0.9989124524197933","0.9847743338771071","0.9858618814573138","0.9991927255603269","0.9990224828934506","0.9991898460707535","0.9830859700077709","0.9831025037614289","0.012225682528977311","0.9865048036551418","4.430074253334127E-4","8.265063905474116E-4"
"60","5","1000","1","1","1","0.9821235102925244","0.9821235102925244","0.9981168545907161","1.0354280218018597","0.998786268148455","0.9820586272750282","0.9814229999309726","0.0010983944456498158","0.9958233890214798","0.0017492948578867436","0.0013289216749837276"
"61","6","1000","0.9981492905613819","1","0.9982598607888631","0.9402552204176334","0.9402552204176334","0.9975572225427967","1.0261884826495489","0.9994031873991567","0.9355262447591456","0.9338377749386693","2.647032189304597E-4","0.9966285168957278","0.001804161413236554","0.001302618472105157"
"62","6","1000","1","0.9705882352941176","0.9984690753214942","0.9479485609308022","0.9494794856093081","0.9970709199727021","1.027983777520278","0.9986022696615025","0.9504623703440082","0.949076120336833","0.00422075282512669","0.9921275846183031","4.2004281726782473E-4","0.0032316197393024576"
"64","6","1000","0.9988165680473373","0.8301886792452831","0.993689041881813","0.9695926563396443","0.9747561675272519","0.999328191376836","0.8267533673943335","0.9951815498278527","0.9759719207397033","0.9801347045595317","0.10916673317902466","0.8893367387660627","7.84845824354165E-4","7.116822305584378E-4"
"65","6","1000","0.9959222082810539","1.019736842105263","0.9970059880239521","0.9544910179640719","0.9535928143712575","0.9977394061760662","1.0174383030797471","0.9988672723450965","0.9427447042062732","0.9417462690053017","0.01467503804131767","0.982213113630444","0.0020768503159828366","0.0010349980122554732"
"63","6","1000","1","0.9868421052631579","0.9997278170930866","0.9793140990745781","0.9795862819814916","0.9970676891580846","1.133254716981132","0.9993158723184141","0.9834919434231969","0.9812921670161465","6.520726595249185E-4","0.995701643489254","0.0031938252711424574","4.524585800785149E-4"
"66","6","1000","0.9988808058198098","1.0161290322580645","0.9991749174917491","0.982948294829483","0.9826732673267327","0.998363329583802","1.0523699038780245","0.9992644496922303","0.983314621965855","0.9824408103220383","0.0051409629546311664","0.9927219314670601","0.0010123131686725463","0.0011247924096361626"
"68","6","1000","1","0.9578947368421052","0.9977490151941475","0.9465391108610017","0.9487900956668542","0.9971001269691382","1.0093825106304308","0.9978931536446055","0.9354338133919032","0.9348280204596864","0.052912813876307176","0.9433648514197055","0.00229601953703897","0.001426315166948451"
"67","6","1000","0.9959677419354839","1.131578947368421","0.9988726042841037","0.9785794813979707","0.97576099210823","0.997103177268758","1.15424739195231","0.9994292111532692","0.9851980940615901","0.982914938674667","8.39791572989129E-4","0.9954307403390906","0.0021093977305789934","0.0016200703573412334"
"69","6","1000","0.9956344586728755","1.0704225352112675","0.9986025712688653","0.9603130240357741","0.9575181665735047","0.9991382857551777","0.979317137229153","0.9982772783279332","0.9565611737324876","0.9574596130151052","0.054056427263946404","0.9444845963160846","0.0010604597126626996","3.985167073063648E-4"
"70","6","1000","1","0.8974358974358975","0.9978082191780822","0.9786301369863014","0.9808219178082191","0.9974842171541286","1.102436513383665","0.9991610968247789","0.9840224584797759","0.9823857748340014","0.008780018706116374","0.9879991042141456","0.002048451476070662","0.0011724256036674528"
"71","7","1000","1","0.7571428571428571","0.9910761154855643","0.963254593175853","0.9721784776902888","0.9982597560838025","0.9196802935010482","0.9966038986139488","0.9789276050582584","0.9806201336352091","0.08663970826687492","0.9108453509996889","5.096064117752172E-4","0.00200533432166092"
"73","7","1000","0.9948296836982968","1.2586206896551724","0.9994022713687986","0.9826658696951583","0.9781829049611477","0.9989544406680306","1.0133333333333334","0.999187654567433","0.9837808164487474","0.983564560668064","0.0014312818293778916","0.9969976367207003","0.0010651399660486635","5.059414838731152E-4"
"74","7","1000","0.998671096345515","1","0.9987646695491044","0.92958616429895","0.92958616429895","0.9985570212391384","1.0025731440007624","0.998805584555766","0.9381086357711205","0.937949380378556","0.01735090677586978","0.9805774458859562","0.0015761037888433877","4.955435493306721E-4"
"72","7","1000","0.9954764776839565","1.0714285714285714","0.9982568274259151","0.9633933759442185","0.9607786170830912","0.9981356253554952","0.9974341430037632","0.9981240394177742","0.9834836361992586","0.9835260148268692","0.03924367945521327","0.9582830638891123","0.001427652215877101","0.0010456044397973137"
"76","7","1000","1","1","1","0.9434571890145396","0.9434571890145396","0.9982262059061563","1.0129493850520341","0.9989467165915286","0.9510628324064053","0.95042912617988","0.004291933209344152","0.9931874076042156","5.109444296838276E-4","0.0020097147567563886"
"75","7","1000","1","0.9696969696969697","0.9988782950084127","0.9629837352776219","0.9641054402692092","0.9984742897200115","1.0170103092783505","0.9991871852821061","0.9615399865191705","0.9608857697950121","0.004250804160818733","0.9934995601458569","9.468615903245518E-4","0.001302774102999738"
"77","7","1000","1","0.9954954954954955","0.999677211103938","0.9283408650742414","0.9286636539703034","0.9962156287779407","1.0271453590192645","0.9984298413721873","0.9284115129045547","0.9264682177207028","0.010516457979258438","0.9847386493704693","0.003003711282994","0.0017411813672782769"
"78","7","1000","0.999375","0.9025974025974026","0.9949314251639833","0.9540846750149076","0.9585569469290399","0.997945758083535","0.9490382708705136","0.9950647135781703","0.9410919540229885","0.9440940099056163","0.04732109815101633","0.950177496950342","9.388834825038722E-4","0.0015625214161378309"
"80","7","1000","0.9952690715552928","1.0543478260869565","0.9968336211859528","0.973517559009787","0.9720782959124928","0.9986619367687329","0.9045147271849349","0.9965061639670518","0.9771021062524186","0.9792885178837968","0.07522373031802497","0.922643296701841","4.1069666077118245E-4","0.0017222763193630232"
"79","7","1000","1","0.9431818181818182","0.9985623921794134","0.9746981023576768","0.9761357101782634","0.9983312308727945","1.0234488785318963","0.9988097219910105","0.9809500027745408","0.980503301703568","0.0292112432719782","0.9684829556781182","0.0012093826832347665","0.0010964183666688815"
"81","8","1000","0.9982954545454545","0.8103448275862069","0.995248742314142","0.9837898267188373","0.9868641699273337","0.9975326535189882","0.9133333333333333","0.9955813613789074","0.9768253219173465","0.9788337940178431","0.15610725058353786","0.8407560243179796","0.002006433964914158","0.001130291133568309"
"82","8","1000","0.9985962942167321","1.0125","0.9989017023613399","0.9780340472267984","0.9777594728171335","0.9975664566577045","1.0004296763105127","0.9976226338743761","0.9803797041499932","0.9803712737736613","0.05188126502434027","0.9451121929008108","0.0021762275597458163","8.303145151030192E-4"
"84","8","1000","0.9910714285714286","1.117117117117117","0.9994044073853484","0.9338892197736748","0.9261465157832043","0.9971246571706627","1.0307678177810433","0.9992904866079347","0.9356234848932774","0.9336427600070951","0.005398054767476376","0.9911643093320082","9.387921334741524E-4","0.002498843767041494"
"85","8","1000","0.9951040391676866","1.2307692307692308","0.9987951807228915","0.9843373493975903","0.980722891566265","0.9960845119406445","1.0967918837400603","0.998169350672941","0.9792980524161733","0.9772942719124467","0.05573130510870297","0.9395167261223666","0.0028538735949384135","0.0018980951739920578"
"83","8","1000","0.9983342587451416","0.775","0.9958813838550247","0.9890170236133993","0.9914881933003844","0.9960279356430669","1.1752045535396656","0.9987962866266895","0.9845495968384661","0.9818426158505417","0.04377781440580188","0.9514488214933244","0.0015757375968353388","0.0031976265040382394"
"86","8","1000","0.999691738594328","1.0092592592592593","1","0.9677804295942721","0.9674821002386634","0.9968646300263431","1.058557857031615","0.9991535119143921","0.9628989761249913","0.9607264196731921","7.905299958429025E-4","0.9956452701091068","0.0032847884310024055","2.7941146404792246E-4"
"88","8","1000","1","0.8392857142857143","0.9974271012006861","0.9839908519153803","0.9865637507146942","0.9983666566272038","1.0160983044389407","0.9988898319852052","0.9704948257738855","0.9700198424966695","0.008561368747991861","0.9891828210345937","8.835814501445861E-4","0.001372228767270001"
"87","8","1000","0.9977311401020987","0.9705882352941176","0.9972175848636616","0.9810795770728993","0.9816360601001669","0.9986062950863539","0.9245933278191343","0.9971394224201524","0.9801808693751537","0.9816753640610912","0.09857425248405803","0.8989301968201431","3.8089984304299574E-4","0.0021146508527559423"
"89","8","1000","1","0.9952380952380953","0.9997093023255814","0.938953488372093","0.9392441860465116","0.996488142135576","1.0513677045254002","0.9990242566874825","0.9537876316525306","0.9514138083698388","0.0012863760460358406","0.994266047199053","0.003243309818196747","0.001204266936714404"
"90","8","1000","1","0.9591836734693877","0.9988694177501414","0.9723007348784624","0.9734313171283211","0.9949232529316426","1.0958372902817348","0.9985844885208622","0.9637192635894845","0.9602422161224747","0.02288029755925393","0.9712078842342464","0.0027421062634050983","0.0031697119430945074"
"92","9","1000","0.9923619271445359","1.2580645161290323","0.9971148297749567","0.9821119446047317","0.9774956722446624","0.9957016486191945","1.1395450568678915","0.9985051467286585","0.9805100689451338","0.9777903454077311","0.01775585862595625","0.9767740720057593","8.073903126618984E-4","0.0046626790556224635"
"91","9","1000","1","0.7051282051282052","0.9934059633027523","0.9776376146788991","0.9842316513761468","0.9970586250337443","1.0687573616018846","0.9984023531489371","0.9812586918611068","0.9799700889605086","0.03959192303626176","0.9569193360820383","0.002286182471720055","0.0012025584099799134"
"93","9","1000","0.9974271012006861","1.1111111111111112","0.9991554054054054","0.9847972972972973","0.9831081081081081","0.9978701739499364","1.0977485928705442","0.9993535443602318","0.9851482389656709","0.9836965002229158","0.018585554771822888","0.9785131556182541","0.001357484129413487","0.0015438054805094557"
"94","9","1000","0.9970149253731343","1.0833333333333333","0.998533724340176","0.9824046920821115","0.9809384164222874","0.9987016115292197","0.9911562092720164","0.9984707999681061","0.9694103040174961","0.969680832887198","0.004003720629271647","0.9939607177039943","0.0013615346247691457","6.740270419649236E-4"
"95","9","1000","1","0.9927007299270073","0.9993610223642172","0.9124600638977636","0.9130990415335464","0.9973936333929261","1.0236700633876274","0.9993763849702724","0.9245425814029522","0.9227564995216934","3.286667319338191E-4","0.9961748786730256","0.001132851288793164","0.002363603306247465"
"97","9","1000","0.9972809667673715","1.042857142857143","1","0.9403409090909091","0.9377840909090909","0.9986734127228976","1.0102086355015063","0.9992779171271041","0.9475949085848929","0.947059924108213","0.0019887259809905225","0.9962351359877111","0.0012412393191699469","5.348987121284854E-4"
"96","9","1000","0.9970845481049563","1.0352112676056338","0.9986002239641657","0.9602463605823068","0.9588465845464725","0.9983255721206292","1.0002212715739784","0.9983980596215134","0.9617621344163353","0.961753673463632","0.014599177076271471","0.983031393264913","0.0013693021257744277","0.0010001275330411262"
"98","9","1000","0.9996973365617433","0.9824561403508771","0.9991222937390287","0.9666471620830895","0.9672322995904038","0.9990492230794307","0.9901895797428079","0.9986633717674094","0.9564484373285912","0.9568756964612551","0.023770659049173637","0.9747194450112222","9.385839624566413E-4","5.713119771475208E-4"
"99","9","1000","0.9994272623138603","1.0082644628099173","1","0.9351901446170326","0.934654525977504","0.9994776567682624","0.98863537022467","0.9987241410735441","0.9305021416203408","0.9312919590510039","0.0057134825538493975","0.9929582908745915","5.481569977862891E-4","7.80069573772796E-4"
"100","9","1000","1","1","1","0.9572892938496583","0.9572892938496583","0.996384142008984","1.0435122168916657","0.9987973971217514","0.9487936836211772","0.9465655832766786","0.010808690241064907","0.9848421308947268","0.00317226265523119","0.0011769162089770298"
