"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Code.nlogo"
"Memory Sharing Experiment"
"11/25/2024 11:56:27:643 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","memory-satisfact","[step]","coopown-percent","defother-percent","consist-ethno-percent","meetown-percent","coop-percent","last100coopown-percent","last100defother-percent","last100consist-ethno-percent","last100meetown-percent","last100coop-percent","cc-percent","cd-percent","dc-percent","dd-percent"
"5","0","200","1","0","1","1","1","0.8548780487804878","8.785714285714286","0.988009592326139","0.9832134292565947","0.8525179856115108","0.6491978609625669","0.14438502673796794","0.08877005347593583","0.11764705882352942"
"7","0","200","0.9761904761904762","2","0.9921875","0.984375","0.96875","0.9486087450312323","30.833333333333332","0.9994331065759637","0.9982993197278912","0.947562358276644","0.07861771058315335","0.7822894168466523","0.07127429805615551","0.06781857451403889"
"2","0","200","0.977859778597786","0.8571428571428571","0.9748201438848921","0.9748201438848921","0.9784172661870504","0.9731362143037655","0.8146900269541779","0.9674087786817362","0.9638524869683831","0.9705509816339455","0.8355613629510503","0.12488692330887528","0.032968137501256406","0.006583576238817972"
"9","0","200","1","1","1","0.9473684210526315","0.9473684210526315","0.9705882352941176","2.1875","0.9985632183908046","0.9770114942528736","0.9497126436781609","0.13054393305439332","0.7523012552301256","0.06527196652719666","0.051882845188284524"
"8","0","200","0.9464980544747081","0.9772727272727273","0.9489247311827957","0.921146953405018","0.9229390681003584","0.9767767721780677","0.5092746400885936","0.9409599966062868","0.9233869257201035","0.9609829041700251","0.7022166647720813","0.2697965215414346","0.018870069341821075","0.009116744344662952"
"4","0","200","0.957345971563981","0.795","0.9432900432900433","0.9134199134199135","0.9311688311688312","0.9615818736674888","1.1680506993006994","0.9710053859964093","0.9543586674645921","0.946688609615001","0.48164743817919137","0.4753240226972927","0.025063338847128292","0.017965200276387698"
"6","0","200","0.9653716216216216","7.833333333333333","1","0.9949579831932773","0.9605042016806723","0.9814232499637173","1.4908163265306122","0.9932186569632815","0.9768441945087661","0.9654789471197014","0.12965334092094655","0.8453075354483806","0.0035092711149049176","0.021529852515768007"
"10","0","200","0.9643150123051681","1.8333333333333333","0.9992125984251968","0.9598425196850394","0.9263779527559055","0.9660280834510139","2.3660326086956522","0.9995253699513666","0.9760734441236899","0.9433889885828717","0.0024216846994845062","0.9571319322494759","0.001515323174531241","0.03893105987650823"
"3","0","200","0.988479262672811","1.588235294117647","1","0.9807909604519774","0.9694915254237289","0.9741132645899693","3.098233995584989","0.9997733272887277","0.9879196778580762","0.9625723352622737","0.0031687277417907513","0.9645831580718432","0.00468298701662881","0.027565127169737247"
"14","1","200","1","0.14335664335664336","0.9017642341619888","0.8853247794707297","0.9835605453087409","0.9967970401691332","0.13929551692589204","0.924243303917015","0.9153893791608608","0.9882141198327915","0.959261684019345","0.034170344871280435","0.0016472724968849657","0.004920698612489705"
"12","1","200","0.9944289693593314","0.1077127659574468","0.8104304635761589","0.7924944812362031","0.9776490066225165","0.9969824561403509","0.07207586411805486","0.8499948846689593","0.8410784691781631","0.988545593339052","0.9572216943205905","0.03768913091148307","0.0012882830202470576","0.0038008917476792625"
"16","1","200","0.9979166666666667","0.2079646017699115","0.9147250698974837","0.8946877912395154","0.9780987884436161","0.9992103520301595","0.16173212487411884","0.9051850846844403","0.8877281052845805","0.9818420279040319","0.8099968349037081","0.18591288681128723","0.0012903854113407837","0.002799892873663964"
"11","1","200","0.99933818663137","0.20943396226415095","0.8814752252252253","0.8507882882882883","0.96875","0.9966735643711201","0.14214494163424124","0.8883246070069626","0.8732061694819091","0.9819768983614241","0.826341018362973","0.16824277356195333","0.002613972079012918","0.00280223599606094"
"1","0","200","0.9547770700636943","1.1258278145695364","0.9697850087158628","0.9122603137710633","0.9012202208018594","0.9657137720244516","0.9749285130718954","0.966459283495274","0.9190957763236169","0.9211241655099478","0.3215178285348102","0.6403075937199615","0.014702247448162216","0.023472330297065955"
"15","1","200","0.9986684420772304","0.3111587982832618","0.9063400576368876","0.8657060518731988","0.9582132564841499","0.9981805863647788","0.2136831780284453","0.9195441853148228","0.899762063947772","0.9785808392653479","0.6808105699732669","0.3165601381753374","9.021001331147756E-4","0.001727191718280729"
"13","1","200","1","0.7133333333333334","0.9869459623557985","0.9544626593806922","0.9675166970248937","0.9982591249741343","0.8035186677410691","0.991947699218274","0.9675905775023069","0.9739584240123962","0.1420696960483341","0.8551350078954854","0.0014025520562590112","0.0013927439999215357"
"17","1","200","1","0.6759259259259259","0.9904371584699454","0.9704918032786886","0.9800546448087432","0.9979161778343892","0.7467030468394725","0.9918918624179371","0.9760191061964274","0.9820933935309385","0.1634324090859319","0.8328203131653547","0.0022751329188617033","0.0014721448298516903"
"19","1","200","0.9951127819548872","0.24725274725274726","0.9050925925925926","0.8796296296296297","0.9702380952380952","0.9946426411899867","0.17964411198005215","0.9160665697769715","0.9035874684471059","0.9826800563854315","0.6076066903688501","0.38397536927757214","0.005094747645053697","0.0033231927085242345"
"18","1","200","0.996962794229309","0.16449511400651465","0.8395935960591133","0.8109605911330049","0.9689039408866995","0.9963092135900206","0.1792223243740198","0.8697893114940796","0.8451573464636822","0.9722487397209801","0.8106816824503029","0.18318497663263472","0.0015357051446122348","0.004597635772450208"
"25","2","200","1","0.8333333333333334","0.9878048780487805","0.926829268292683","0.9390243902439024","0.9033333333333333","2.0625","0.9891975308641975","0.9259259259259259","0.8472222222222222","0.38117283950617287","0.3641975308641975","0.12037037037037036","0.13425925925925924"
"20","1","200","0.9955141476880607","0.07035928143712575","0.8222097588334268","0.8126752664049355","0.9868199663488503","0.9957772947516189","0.07758552890287063","0.8802388987302938","0.8741674666244421","0.9902372163448692","0.968323478415507","0.023385053127639707","0.0030565064686791446","0.005234961988174099"
"23","2","200","0.9977744807121661","0.2251655629139073","0.9199466310873916","0.8992661774516344","0.9773182121414277","0.9978755223838875","0.19070713391739674","0.9316773374048936","0.9179871437919398","0.9843595632481813","0.7207841271618067","0.2739827615156434","0.003931829630044216","0.001301281692505737"
"24","2","200","0.9976470588235294","0.046153846153846156","0.8714285714285714","0.8673469387755102","0.9938775510204082","0.9964297071492585","0.07181023316062177","0.9206520873696223","0.9180445340906075","0.9941147588842592","0.9811866859623734","0.011917067840160665","0.0033816710475796682","0.003514575149886293"
"22","2","200","0.9978494623655914","0.14114114114114115","0.8327546296296297","0.8072916666666666","0.9728009259259259","0.9979730284494437","0.07886031373385978","0.8497004596395187","0.8386785794212329","0.9872781421611665","0.9295439040547355","0.0654037432890717","0.0022443914930641382","0.0028079611631287014"
"26","2","200","0.9996532593619972","0.025119617224880382","0.7806451612903226","0.7752688172043011","0.9943548387096774","0.9982950812834336","0.022847187655550025","0.8293415754942279","0.8267939201131141","0.9960427281897422","0.9911412451747006","0.005166782143917648","0.0018113431653964168","0.0018806295159853506"
"29","2","200","0.9978463747307968","0.102880658436214","0.8649144254278729","0.8514669926650367","0.9847188264058679","0.9967403223625904","0.09882757741812158","0.9020599854873821","0.8945550807600312","0.9895791340804644","0.9609730772083364","0.03258918638285248","0.0021360231402506855","0.004301713268560409"
"21","2","200","0.9962406015037594","0.6818181818181818","0.9865470852017937","0.969170403587444","0.9789798206278026","0.998299389700336","0.63510101010101","0.98317626802308","0.9583612633571231","0.973555196298779","0.24311499671961065","0.7540013121557498","7.018507499122687E-4","0.00218184037472727"
"27","2","200","0.9990026595744681","0.1680161943319838","0.881781838949172","0.8589377498572245","0.9762992575671046","0.9970457116241932","0.12360594795539033","0.8973346379186363","0.8858409270414599","0.9858892595692511","0.9336836738695635","0.060394525275501","0.0020262232505849904","0.003895577604350497"
"33","3","200","1","0","0.9885057471264368","0.9885057471264368","1","0.9864910503208375","0.9574468085106383","0.9860372340425532","0.984375","0.9850398936170213","0.9314317059791553","0.032638507953922105","0.021119034558420187","0.01481075150850247"
